#Fent servir el metode de Euler amb x0=1.000000 , y0=1.000000, z0=1.000000, sigma=10.000000, b=2.666667, r=350.000000, Tmax=100.000000, h=0.010000 ,obtenim els resultats: 
#Temps 			 X 			 Y 			 Z 			 X^2 
0.000000 		 1.000000 		 4.480000 		 0.983333 		 1.000000
41.619022 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.629021 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.639019 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.649017 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.659016 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.669014 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.679012 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.689011 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.699009 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.709007 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.719006 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.729004 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.739002 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.749001 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.758999 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.768997 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.778996 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.788994 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.798992 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.808990 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.818989 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.828987 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.838985 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.848984 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.858982 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.868980 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.878979 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.888977 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.898975 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.908974 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.918972 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.928970 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.938969 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.948967 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.958965 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.968964 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.978962 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.988960 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
41.998959 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.008957 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.018955 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.028954 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.038952 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.048950 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.058949 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.068947 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.078945 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.088943 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.098942 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.108940 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.118938 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.128937 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.138935 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.148933 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.158932 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.168930 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.178928 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.188927 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.198925 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.208923 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.218922 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.228920 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.238918 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.248917 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.258915 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.268913 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.278912 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.288910 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.298908 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.308907 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.318905 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.328903 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.338902 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.348900 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.358898 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.368896 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.378895 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.388893 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.398891 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.408890 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.418888 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.428886 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.438885 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.448883 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.458881 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.468880 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.478878 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.488876 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.498875 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.508873 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.518871 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.528870 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.538868 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.548866 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.558865 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.568863 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.578861 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.588860 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.598858 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.608856 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.618855 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.628853 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.638851 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.648849 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.658848 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.668846 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.678844 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.688843 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.698841 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.708839 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.718838 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.728836 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.738834 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.748833 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.758831 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.768829 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.778828 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.788826 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.798824 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.808823 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.818821 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.828819 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.838818 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.848816 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.858814 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.868813 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.878811 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.888809 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.898808 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.908806 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.918804 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.928802 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.938801 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.948799 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.958797 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.968796 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.978794 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.988792 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
42.998791 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.008789 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.018787 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.028786 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.038784 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.048782 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.058781 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.068779 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.078777 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.088776 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.098774 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.108772 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.118771 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.128769 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.138767 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.148766 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.158764 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.168762 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.178761 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.188759 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.198757 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.208755 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.218754 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.228752 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.238750 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.248749 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.258747 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.268745 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.278744 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.288742 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.298740 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.308739 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.318737 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.328735 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.338734 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.348732 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.358730 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.368729 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.378727 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.388725 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.398724 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.408722 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.418720 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.428719 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.438717 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.448715 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.458714 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.468712 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.478710 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.488708 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.498707 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.508705 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.518703 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.528702 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.538700 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.548698 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.558697 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.568695 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.578693 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.588692 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.598690 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.608688 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.618687 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.628685 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.638683 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.648682 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.658680 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.668678 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.678677 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.688675 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.698673 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.708672 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.718670 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.728668 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.738667 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.748665 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.758663 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.768661 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.778660 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.788658 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.798656 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.808655 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.818653 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.828651 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.838650 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.848648 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.858646 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.868645 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.878643 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.888641 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.898640 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.908638 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.918636 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.928635 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.938633 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.948631 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.958630 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.968628 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.978626 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.988625 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
43.998623 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.008621 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.018620 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.028618 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.038616 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.048615 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.058613 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.068611 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.078609 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.088608 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.098606 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.108604 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.118603 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.128601 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.138599 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.148598 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.158596 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.168594 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.178593 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.188591 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.198589 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.208588 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.218586 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.228584 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.238583 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.248581 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.258579 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.268578 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.278576 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.288574 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.298573 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.308571 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.318569 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.328568 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.338566 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.348564 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.358562 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.368561 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.378559 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.388557 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.398556 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.408554 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.418552 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.428551 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.438549 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.448547 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.458546 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.468544 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.478542 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.488541 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.498539 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.508537 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.518536 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.528534 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.538532 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.548531 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.558529 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.568527 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.578526 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.588524 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.598522 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.608521 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.618519 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.628517 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.638515 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.648514 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.658512 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.668510 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
44.678509 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00 		 -1.#IND00
